"","year","rcp26_A_gfdl_mean","rcp26_A_gfdl_sd","rcp26_A_hadgem_mean","rcp26_A_hadgem_sd","rcp26_A_ipsl_mean","rcp26_A_ipsl_sd","rcp26_A_miroc_mean","rcp26_A_miroc_sd","rcp26_A_noresm_mean","rcp26_A_noresm_sd","rcp26_B_gfdl_mean","rcp26_B_gfdl_sd","rcp26_B_hadgem_mean","rcp26_B_hadgem_sd","rcp26_B_ipsl_mean","rcp26_B_ipsl_sd","rcp26_B_miroc_mean","rcp26_B_miroc_sd","rcp26_B_noresm_mean","rcp26_B_noresm_sd","rcp26_C_gfdl_mean","rcp26_C_gfdl_sd","rcp26_C_hadgem_mean","rcp26_C_hadgem_sd","rcp26_C_ipsl_mean","rcp26_C_ipsl_sd","rcp26_C_miroc_mean","rcp26_C_miroc_sd","rcp26_C_noresm_mean","rcp26_C_noresm_sd","rcp26_D_gfdl_mean","rcp26_D_gfdl_sd","rcp26_D_hadgem_mean","rcp26_D_hadgem_sd","rcp26_D_ipsl_mean","rcp26_D_ipsl_sd","rcp26_D_miroc_mean","rcp26_D_miroc_sd","rcp26_D_noresm_mean","rcp26_D_noresm_sd","rcp26_E_gfdl_mean","rcp26_E_gfdl_sd","rcp26_E_hadgem_mean","rcp26_E_hadgem_sd","rcp26_E_ipsl_mean","rcp26_E_ipsl_sd","rcp26_E_miroc_mean","rcp26_E_miroc_sd","rcp26_E_noresm_mean","rcp26_E_noresm_sd","rcp85_A_gfdl_mean","rcp85_A_gfdl_sd","rcp85_A_hadgem_mean","rcp85_A_hadgem_sd","rcp85_A_ipsl_mean","rcp85_A_ipsl_sd","rcp85_A_miroc_mean","rcp85_A_miroc_sd","rcp85_A_noresm_mean","rcp85_A_noresm_sd","rcp85_B_gfdl_mean","rcp85_B_gfdl_sd","rcp85_B_hadgem_mean","rcp85_B_hadgem_sd","rcp85_B_ipsl_mean","rcp85_B_ipsl_sd","rcp85_B_miroc_mean","rcp85_B_miroc_sd","rcp85_B_noresm_mean","rcp85_B_noresm_sd","rcp85_C_gfdl_mean","rcp85_C_gfdl_sd","rcp85_C_hadgem_mean","rcp85_C_hadgem_sd","rcp85_C_ipsl_mean","rcp85_C_ipsl_sd","rcp85_C_miroc_mean","rcp85_C_miroc_sd","rcp85_C_noresm_mean","rcp85_C_noresm_sd","rcp85_D_gfdl_mean","rcp85_D_gfdl_sd","rcp85_D_hadgem_mean","rcp85_D_hadgem_sd","rcp85_D_ipsl_mean","rcp85_D_ipsl_sd","rcp85_D_miroc_mean","rcp85_D_miroc_sd","rcp85_D_noresm_mean","rcp85_D_noresm_sd","rcp85_E_gfdl_mean","rcp85_E_gfdl_sd","rcp85_E_hadgem_mean","rcp85_E_hadgem_sd","rcp85_E_ipsl_mean","rcp85_E_ipsl_sd","rcp85_E_miroc_mean","rcp85_E_miroc_sd","rcp85_E_noresm_mean","rcp85_E_noresm_sd"
"30",2000,13226.9790700254,1322.69790700254,12848.8079575061,1284.88079575061,11218.1972583201,1121.81972583201,14373.515093593,1437.3515093593,13876.7967424576,1387.67967424576,986.327166544739,98.6327166544739,1145.60903805579,114.560903805579,693.444422604505,69.3444422604505,1143.16011119802,114.316011119802,1067.71835792246,106.771835792246,4443.97224792301,444.397224792301,5135.47921974192,513.547921974192,4249.06887693432,424.906887693432,5488.74098687556,548.874098687556,4902.68513530047,490.268513530047,6351.29071032957,635.129071032957,6456.99135152258,645.699135152258,6625.08494604069,662.508494604069,5681.330376512,568.1330376512,6148.98289826476,614.898289826476,152.168525929267,15.2168525929267,155.606819721091,15.5606819721091,152.262930552566,15.2262930552566,138.734410861757,13.8734410861757,141.013588574131,14.1013588574131,13226.9790500584,1322.69790500584,12848.8073759564,1284.88073759564,11218.196929931,1121.8196929931,14373.5148607018,1437.35148607018,13876.7965642058,1387.67965642058,986.327399778947,98.6327399778947,1145.60898608809,114.560898608809,693.444304313747,69.3444304313747,1143.15982824089,114.315982824089,1067.71701452307,106.771701452307,4443.97240086743,444.397240086743,5135.47920924432,513.547920924432,4249.06883367557,424.906883367557,5488.74096344647,548.874096344647,4902.68517839247,490.268517839247,6351.29070471703,635.129070471703,6456.99133110626,645.699133110626,6625.08496451301,662.508496451301,5681.33037195872,568.133037195872,6148.98285303436,614.898285303436,152.168525929267,15.2168525929267,155.606819721091,15.5606819721091,152.262930552566,15.2262930552566,138.734410861757,13.8734410861757,141.013588574131,14.1013588574131
"31",2001,10591.9231257121,1059.19231257121,12385.9995735565,1238.59995735565,11778.7388945717,1177.87388945717,13080.5867843239,1308.05867843239,13825.1292768483,1382.51292768483,1065.15374162764,106.515374162764,1056.93999186326,105.693999186326,1104.64152479655,110.464152479655,1220.15151230506,122.015151230506,1094.08051062543,109.408051062543,4184.43370425405,418.443370425405,4786.30386642733,478.630386642732,5056.48811750712,505.648811750712,5632.6339813003,563.263398130031,5154.38823759864,515.438823759864,6535.12473256217,653.512473256216,7039.10306369356,703.910306369356,6674.95373058294,667.495373058294,6270.00308146598,627.000308146598,6405.42882945485,640.542882945485,173.481843772512,17.3481843772512,128.382867127613,12.8382867127613,160.506641417328,16.0506641417328,146.657858785459,14.6657858785459,152.450389931962,15.2450389931962,10591.9230887934,1059.19230887934,12385.9994861283,1238.59994861283,11778.7390653586,1177.87390653586,13080.586810987,1308.0586810987,13825.1297872736,1382.51297872736,1065.15387304031,106.515387304031,1056.93995095666,105.693995095666,1104.64133323056,110.464133323056,1220.1512066567,122.01512066567,1094.07993657191,109.407993657191,4184.43377591421,418.44337759142,4786.30382403085,478.630382403084,5056.48806877666,505.648806877666,5632.63398627608,563.263398627608,5154.38820069893,515.438820069893,6535.12473074777,653.512473074776,7039.10309236972,703.910309236972,6674.95374657817,667.495374657817,6270.00304897094,627.000304897094,6405.42892574765,640.542892574765,173.481843772512,17.3481843772512,128.382867127613,12.8382867127613,160.506641417328,16.0506641417328,146.657858785459,14.6657858785459,152.450389931962,15.2450389931962
"32",2002,13570.043655037,1357.0043655037,12393.3519140625,1239.33519140625,13136.3550686102,1313.63550686102,14382.2997468642,1438.22997468642,13202.9500297397,1320.29500297397,1562.98675117291,156.298675117291,1336.12752337417,133.612752337417,970.767297281815,97.0767297281815,1305.36542608557,130.536542608557,956.051673320318,95.6051673320318,5237.8412595875,523.78412595875,4482.11750164576,448.211750164577,4704.75409373563,470.475409373563,5601.18013951574,560.118013951575,4897.89318953261,489.789318953261,6133.70131893616,613.370131893616,6500.0267009636,650.00267009636,6165.84252322475,616.584252322475,6633.08244345185,663.308244345185,5947.49812593263,594.749812593263,152.715819888893,15.2715819888893,162.832820819472,16.2832820819472,201.810167257622,20.1810167257622,134.410707849859,13.4410707849859,140.913502341178,14.0913502341178,13570.0439882991,1357.00439882991,12393.3522258196,1239.33522258196,13136.3551645833,1313.63551645833,14382.299392555,1438.2299392555,13202.9498419666,1320.29498419666,1562.98692684484,156.298692684484,1336.12749199827,133.612749199827,970.76716325468,97.0767163254679,1305.36521272976,130.536521272976,956.051308982145,95.6051308982145,5237.84135470785,523.784135470785,4482.11722438816,448.211722438817,4704.75412855137,470.475412855137,5601.18009317078,560.118009317079,4897.89323744141,489.78932374414,6133.70132640458,613.370132640458,6500.02674742952,650.002674742952,6165.8425436065,616.584254360651,6633.08247343265,663.308247343265,5947.49825020175,594.749825020175,152.715819888893,15.2715819888893,162.832820819472,16.2832820819472,201.810167257622,20.1810167257622,134.410707849859,13.4410707849859,140.913502341178,14.0913502341178
"33",2003,18463.4066545602,1846.34066545602,13161.3735828465,1316.13735828465,11448.7057234387,1144.87057234387,15015.3148308824,1501.53148308824,12589.1200872672,1258.91200872672,1122.63884663253,112.263884663253,1358.5297586284,135.85297586284,749.763518576034,74.9763518576034,1532.68635702777,153.268635702777,1100.30728673892,110.030728673892,5267.4167660563,526.74167660563,5078.96131761096,507.896131761096,4083.08927074912,408.308927074912,5420.37701307986,542.037701307986,5318.14593309894,531.814593309895,6763.12275430207,676.312275430207,5852.50747529893,585.250747529892,5712.45420424962,571.245420424962,6218.42182599612,621.842182599611,6303.88986582444,630.388986582444,152.859573062698,15.2859573062698,146.681704642522,14.6681704642522,151.390205529264,15.1390205529264,150.009832428854,15.0009832428854,173.151678595277,17.3151678595277,18463.4061779778,1846.34061779778,13161.373579883,1316.1373579883,11448.7058086636,1144.87058086636,15015.3146689688,1501.53146689688,12589.1202447398,1258.91202447398,1122.63895523525,112.263895523525,1358.52973622073,135.852973622073,749.763470192034,74.9763470192034,1532.68610858985,153.268610858985,1100.30702482976,110.030702482976,5267.41678435582,526.741678435582,5078.96117712456,507.896117712456,4083.08923548064,408.308923548064,5420.37697114994,542.037697114994,5318.14599388135,531.814599388135,6763.12273216639,676.312273216639,5852.50743273829,585.250743273828,5712.45425289282,571.245425289282,6218.42164064219,621.842164064219,6303.8899141566,630.38899141566,152.859573062698,15.2859573062698,146.681704642522,14.6681704642522,151.390205529264,15.1390205529264,150.009832428854,15.0009832428854,173.151678595277,17.3151678595277
"34",2004,15962.6979225783,1596.26979225783,13831.0504959194,1383.10504959194,11113.2996589163,1111.32996589163,14972.2327572056,1497.22327572056,12544.3587408497,1254.43587408497,1091.31308980018,109.131308980018,1476.39241490541,147.63924149054,1023.32056874459,102.332056874459,1190.69116611125,119.069116611125,1074.94747193488,107.494747193488,4838.28085480124,483.828085480124,5797.03264693568,579.703264693568,4621.05122677619,462.105122677619,5674.08862780727,567.408862780727,5725.09631173232,572.509631173231,6488.8254163758,648.882541637579,6170.05921861244,617.005921861244,6208.60873022818,620.860873022819,5894.91614716378,589.491614716378,5727.18164714294,572.718164714295,158.856169787309,15.8856169787309,157.791503343658,15.7791503343658,146.947066278653,14.6947066278653,160.633535604509,16.0633535604509,163.68801466657,16.368801466657,15962.6972299267,1596.26972299267,13831.0504012595,1383.10504012595,11113.2997375921,1111.32997375921,14972.232655893,1497.2232655893,12544.358748211,1254.4358748211,1091.3132271202,109.13132271202,1476.39240806693,147.639240806693,1023.32040395378,102.332040395378,1190.69104259875,119.069104259875,1074.94731316944,107.494731316944,4838.28092432818,483.828092432818,5797.0326666608,579.70326666608,4621.0512078952,462.10512078952,5674.08865757898,567.408865757899,5725.09628137827,572.509628137827,6488.82544692684,648.882544692683,6170.05896399164,617.005896399164,6208.60878385666,620.860878385667,5894.9160251065,589.49160251065,5727.18175802006,572.718175802007,158.856169787309,15.8856169787309,157.791503343658,15.7791503343658,146.947066278653,14.6947066278653,160.633535604509,16.0633535604509,163.68801466657,16.368801466657
"35",2005,12166.27500645,1216.627500645,14476.9633167705,1447.69633167705,12122.6168647209,1212.26168647209,14279.9733457536,1427.99733457536,12943.2674057899,1294.32674057899,917.781019596657,91.7781019596657,1368.01567048348,136.801567048348,1245.1426709746,124.514267097459,1119.15581270249,111.915581270249,1090.09101572438,109.009101572438,5031.23493306619,503.123493306619,5436.06392382418,543.606392382418,4180.55261807647,418.055261807647,5742.8961938193,574.28961938193,4591.13154813241,459.113154813241,6589.45909310325,658.945909310325,5670.30782988766,567.030782988766,6194.76391417003,619.476391417003,6218.29233274997,621.829233274997,6015.01957946545,601.501957946545,155.330841207341,15.5330841207341,165.857895018058,16.5857895018058,151.633950849446,15.1633950849446,151.80283059624,15.180283059624,165.964244163494,16.5964244163494,12166.274500832,1216.6274500832,14477.0583238878,1447.70583238878,12122.6166145255,1212.26166145255,14279.973998859,1427.9973998859,12943.2675429758,1294.32675429758,917.781032783543,91.7781032783543,1368.47799574234,136.847799574234,1245.14276395542,124.514276395542,1119.15579240431,111.915579240431,1090.09071548706,109.009071548706,5031.23474635233,503.123474635233,5429.68979821483,542.968979821483,4180.55260661465,418.055260661465,5742.89619419255,574.289619419254,4591.13159361164,459.113159361164,6589.45910153935,658.945910153935,5683.73346237424,568.373346237424,6194.76389207669,619.476389207669,6218.29242535349,621.829242535349,6015.01964836686,601.501964836686,155.330840040941,15.5330840040941,165.823426860394,16.5823426860394,151.633950849446,15.1633950849446,151.80282753768,15.180282753768,165.964244137574,16.5964244137574
"36",2006,9792.82811322028,979.282811322028,13612.5101138658,1361.25101138658,14678.8539349087,1467.88539349087,13858.1488164475,1385.81488164475,12854.7310752582,1285.47310752582,876.976113287084,87.6976113287084,1530.92670513178,153.092670513178,1429.35989728422,142.935989728422,1230.04815302668,123.004815302668,1219.22439717608,121.922439717608,4304.57162976887,430.457162976887,4625.98111370827,462.598111370827,4255.44748313512,425.544748313512,5322.98205419063,532.298205419063,4626.07723935543,462.607723935543,6498.70503069502,649.870503069502,6465.63879032109,646.563879032109,5828.68698087928,582.868698087928,6244.9759526453,624.49759526453,6428.08207834162,642.808207834163,180.920787021101,18.0920787021101,133.06389782063,13.306389782063,185.344238800858,18.5344238800858,143.636353336886,14.3636353336886,159.596846102333,15.9596846102333,10755.6145228769,1075.56145228769,13468.3889357766,1346.83889357766,13493.649791507,1349.3649791507,12806.5705533459,1280.65705533459,12903.838981137,1290.3838981137,1173.78071413599,117.378071413599,1327.58684588718,132.758684588718,1310.84556738588,131.084556738588,976.779391266254,97.6779391266254,1105.11377772202,110.511377772202,4672.97851047965,467.297851047965,5222.88240960008,522.288240960008,5191.26850866685,519.126850866685,5021.13024930883,502.113024930883,4221.7170129321,422.17170129321,6401.57434211673,640.157434211673,6099.33962698597,609.933962698598,6046.13170799577,604.613170799577,6112.43493462009,611.243493462008,6069.69590119978,606.969590119978,178.904269816214,17.8904269816214,143.508549083904,14.3508549083904,180.901400403773,18.0901400403773,142.645421884435,14.2645421884435,177.237463276829,17.7237463276829
"37",2007,9903.86154384784,990.386154384783,11750.7219014553,1175.07219014553,12788.5250354106,1278.85250354106,14833.5476200884,1483.35476200884,15503.771640245,1550.3771640245,1173.48289274987,117.348289274987,967.260553580387,96.7260553580387,1505.81305696055,150.581305696055,1188.93536047914,118.893536047914,855.888780252698,85.5888780252698,4734.04810461201,473.404810461201,5727.87951382074,572.787951382074,4214.54104079257,421.454104079257,5494.86585935875,549.486585935875,4894.30027164052,489.430027164052,6291.08640804584,629.108640804584,6532.80843481071,653.28084348107,5665.84915711559,566.584915711559,6479.92196185248,647.992196185248,6515.6685200644,651.56685200644,160.149412368202,16.0149412368202,177.829622307101,17.7829622307101,139.155506606419,13.9155506606419,144.18609305665,14.418609305665,152.552025171504,15.2552025171504,12777.5812596511,1277.75812596511,13783.7821497019,1378.37821497019,12911.0896107861,1291.10896107861,14966.3615770818,1496.63615770817,12616.6932857361,1261.66932857361,1575.1529706774,157.51529706774,1338.14329224272,133.814329224272,1423.42054884237,142.342054884237,1029.76995028198,102.976995028198,1184.14085532008,118.414085532008,6265.9264203163,626.59264203163,5322.0145884827,532.20145884827,4796.01211448522,479.601211448522,4695.51610947971,469.551610947971,4958.97339007617,495.897339007617,6355.47661438021,635.54766143802,6389.1116074851,638.911160748509,6286.61208117704,628.661208117704,6208.23052445328,620.823052445328,6065.90150615297,606.590150615298,141.127231320115,14.1127231320115,166.726932511738,16.6726932511738,168.544262805235,16.8544262805235,146.117245017398,14.6117245017398,150.899766471014,15.0899766471014
"38",2008,18852.0326674673,1885.20326674673,11301.7632632089,1130.17632632089,11953.4833080249,1195.34833080249,14237.3541657396,1423.73541657396,11512.2763032494,1151.22763032495,1204.22163099833,120.422163099833,1359.84995994108,135.984995994108,1173.09636695347,117.309636695347,1290.18969679862,129.018969679862,1046.26053343561,104.626053343561,5940.47453664732,594.047453664732,5873.48513451824,587.348513451824,4467.62272777542,446.762272777542,4576.84745562563,457.684745562563,4851.59088421866,485.159088421866,6670.77258333088,667.077258333088,7289.87920212312,728.987920212312,5713.24899378779,571.324899378779,6392.15732470286,639.215732470285,5840.64241240075,584.064241240075,159.953894068464,15.9953894068464,158.122227478176,15.8122227478176,147.291099374218,14.7291099374218,161.762957772394,16.1762957772394,156.22101582719,15.622101582719,15771.3721948617,1577.13721948617,12092.1726925796,1209.21726925796,11572.7705770342,1157.27705770342,14117.7653294166,1411.77653294166,13247.9081627227,1324.79081627227,1650.76477178313,165.076477178313,970.307439922752,97.0307439922752,904.559369310189,90.4559369310189,974.180639748454,97.4180639748454,912.660299202269,91.2660299202269,4937.45039452319,493.745039452319,4894.03892318643,489.403892318643,4603.38371108329,460.338371108329,4914.99345148784,491.499345148783,5077.98727341797,507.798727341797,6342.06777075421,634.20677707542,6695.03834655777,669.503834655777,6159.10717425833,615.910717425833,6004.70446882041,600.470446882041,5898.0266073591,589.80266073591,153.034602369235,15.3034602369235,148.642813895731,14.8642813895731,142.639406411184,14.2639406411184,152.374179147206,15.2374179147206,148.134182981818,14.8134182981818
"39",2009,17291.567809396,1729.1567809396,10699.8742298086,1069.98742298086,14011.7761066395,1401.17761066395,14018.2190494233,1401.82190494232,12729.3148900585,1272.93148900585,1186.27145257869,118.627145257869,1099.75718429187,109.975718429187,1086.31223784834,108.631223784834,1290.15198971559,129.015198971559,918.334585642701,91.8334585642701,5158.54603003453,515.854603003453,5295.33847052816,529.533847052816,3915.40589978514,391.540589978514,4456.68435447121,445.668435447121,5024.56490160873,502.456490160873,6896.16874816298,689.616874816298,6935.44642666344,693.544642666344,6613.87537049558,661.387537049558,5996.48428221687,599.648428221687,6469.36781165116,646.936781165116,156.160920751286,15.6160920751286,181.382724926438,18.1382724926438,133.921358671363,13.3921358671363,150.921923579856,15.0921923579856,137.320578697363,13.7320578697363,12981.8220728155,1298.18220728155,12997.2071636077,1299.72071636077,10195.547844055,1019.5547844055,14572.7773973549,1457.27773973549,11847.9556379899,1184.79556379899,955.38423728584,95.538423728584,1360.34104393057,136.034104393057,1075.31444031563,107.531444031563,896.454521065898,89.6454521065898,899.688778791668,89.9688778791667,4469.30018464817,446.930018464817,5345.60304073153,534.560304073152,4264.68500817631,426.468500817631,6219.48639485945,621.948639485945,5607.31887145536,560.731887145536,6027.15918272924,602.715918272924,6484.96674285736,648.496674285736,6224.86941508025,622.486941508025,6379.13064909951,637.913064909951,6204.45544312406,620.445544312406,145.375929406742,14.5375929406742,174.398851799856,17.4398851799856,158.516358100445,15.8516358100445,141.040454002762,14.1040454002762,144.410460435446,14.4410460435446
"40",2010,12762.5384723493,1276.25384723493,14140.2969301593,1414.02969301593,12556.198368582,1255.6198368582,11504.2257942325,1150.42257942325,13358.7455539882,1335.87455539882,1145.06637595525,114.506637595525,1602.53421276857,160.253421276857,1342.68107222535,134.268107222535,901.845638539983,90.1845638539983,1014.68929453302,101.468929453302,4754.49485411287,475.449485411287,5388.3513056329,538.83513056329,5952.8229877914,595.28229877914,4189.41998691413,418.941998691413,5050.65986412645,505.065986412645,6341.65454914016,634.165454914016,6825.04186211323,682.504186211323,5835.75562956482,583.575562956482,5751.87140737224,575.187140737224,6403.0180235595,640.30180235595,161.255590697376,16.1255590697376,154.294524783994,15.4294524783994,155.03029653623,15.503029653623,135.141684391123,13.5141684391123,168.725355245942,16.8725355245942,12449.6265739642,1244.96265739642,11979.243019605,1197.9243019605,12490.2407403728,1249.02407403728,14091.3251831912,1409.13251831912,14860.7591089495,1486.07591089494,1285.5865298456,128.55865298456,1143.43974861859,114.343974861859,826.643007274614,82.6643007274614,1079.1005282371,107.91005282371,921.081391298664,92.1081391298664,5951.62800493164,595.162800493164,5140.91240380696,514.091240380696,3842.56153324725,384.256153324725,4780.72734738717,478.072734738717,6758.31547578892,675.831547578892,6604.19235654391,660.419235654391,6929.73460181439,692.973460181439,6574.75935359336,657.475935359337,6784.10820808062,678.410820808062,6091.76952068821,609.17695206882,172.050718262515,17.2050718262515,132.915127054435,13.2915127054435,167.05247861736,16.705247861736,139.74435947209,13.974435947209,163.367920387037,16.3367920387037
"41",2011,11420.0285399105,1142.00285399105,14486.1174080966,1448.61174080966,11634.5093265915,1163.45093265915,12969.3488853013,1296.93488853013,12972.6472190061,1297.26472190061,1193.28636365625,119.328636365625,1433.11883788717,143.311883788717,923.113324368826,92.3113324368826,822.171434445206,82.2171434445207,1315.38716511365,131.538716511365,4878.0042346205,487.80042346205,4907.21280935114,490.721280935114,3935.44303319917,393.544303319917,5286.8092903413,528.68092903413,5208.20016305943,520.820016305943,5943.11757956188,594.311757956188,6408.64498237462,640.864498237462,6225.65914919017,622.565914919017,6106.88641804917,610.688641804917,6521.11859965801,652.111859965801,160.594794575107,16.0594794575107,149.429616627571,14.9429616627571,137.844970967894,13.7844970967894,165.973047441782,16.5973047441782,151.102185036509,15.1102185036509,16277.468296258,1627.7468296258,12574.7456398486,1257.47456398486,16473.3426687617,1647.33426687617,12572.9889016858,1257.29889016859,14200.6834461731,1420.06834461731,1053.54420341279,105.354420341279,1484.64240657038,148.464240657038,1300.88415436866,130.088415436866,992.051320197599,99.2051320197599,1359.09120669664,135.909120669664,5052.38822624186,505.238822624186,5707.74817526035,570.774817526035,5195.82218005439,519.582218005439,4626.27879133416,462.627879133417,5110.98925801426,511.098925801427,6222.93407239861,622.293407239861,7119.35876584737,711.935876584737,5863.67620520964,586.367620520964,6586.86721790036,658.686721790036,5814.29693907697,581.429693907697,148.411026393437,14.8411026393437,163.196785791187,16.3196785791187,169.287150949027,16.9287150949027,157.504710383741,15.7504710383741,128.289028892947,12.8289028892947
"42",2012,21296.5471816381,2129.65471816381,12929.8194351203,1292.98194351203,13900.8973894806,1390.08973894807,13280.4188468397,1328.04188468397,12915.487916658,1291.5487916658,942.469274544429,94.2469274544429,1484.35904377298,148.435904377298,1751.43432403081,175.143432403081,1053.06741787173,105.306741787173,1028.40079296435,102.840079296435,4797.58816190202,479.758816190202,4661.55576305273,466.155576305273,4239.51298373288,423.951298373288,4755.36007514955,475.536007514955,4538.85604569138,453.885604569138,5933.44247106047,593.344247106047,6277.73129020489,627.773129020489,6201.25984004547,620.125984004547,6976.06874669016,697.606874669015,6159.59306980462,615.959306980462,150.928517904336,15.0928517904336,178.918298725046,17.8918298725046,150.365731465843,15.0365731465843,155.015245007453,15.5015245007453,156.822023406326,15.6822023406326,14593.4980080376,1459.34980080376,14823.4191391772,1482.34191391772,14267.6083448888,1426.76083448888,11812.2171672825,1181.22171672825,14310.9388702297,1431.09388702296,1377.21067502715,137.721067502715,1500.99207047672,150.099207047672,1281.87872841028,128.187872841028,1120.17548137639,112.017548137639,1340.09793015828,134.009793015828,4623.7396423575,462.37396423575,5229.87464313425,522.987464313425,4498.58753238847,449.858753238846,5247.5105220928,524.75105220928,5662.26544429675,566.226544429675,5847.42244526945,584.742244526945,7295.72459978042,729.572459978042,5541.36346219686,554.136346219686,6550.86516707857,655.086516707857,6139.58656969057,613.958656969057,156.133131813101,15.6133131813101,138.988864346083,13.8988864346083,152.11988064409,15.211988064409,136.292425389475,13.6292425389475,149.256096155597,14.9256096155597
"43",2013,16528.0133042353,1652.80133042353,12520.6591532619,1252.06591532619,13431.4772358471,1343.14772358471,13547.0754009086,1354.70754009086,12631.1389424384,1263.11389424384,1242.93349530668,124.293349530668,1514.98352773613,151.498352773613,1418.8951389489,141.88951389489,1157.88602310613,115.788602310613,1020.72335734524,102.072335734524,5211.75476222016,521.175476222016,4816.39738841117,481.639738841117,4458.40041313536,445.840041313536,4511.67680427541,451.167680427541,5180.68589690454,518.068589690454,6730.89573517779,673.089573517779,6923.00395239316,692.300395239316,6242.33793875533,624.233793875533,6277.38316060254,627.738316060254,6241.50204834205,624.150204834206,141.115766171011,14.1115766171011,183.857423805907,18.3857423805907,168.688284956755,16.8688284956755,154.192049113939,15.4192049113939,140.656195590854,14.0656195590854,10625.2536456281,1062.52536456281,14874.8814363805,1487.48814363805,14488.7626844211,1448.87626844211,13558.7084552999,1355.87084552999,12506.9052932808,1250.69052932808,1042.5875606104,104.25875606104,1419.72378518778,141.972378518778,1120.73612224321,112.073612224321,1280.64218179043,128.064218179043,1057.76356299438,105.776356299438,4677.29281648683,467.729281648683,5073.55246207605,507.355246207605,4046.30999012878,404.630999012878,4596.15694947359,459.615694947359,4775.06864240646,477.506864240646,6382.58994933768,638.258994933768,6885.51309431821,688.551309431822,5564.27731764773,556.427731764773,6453.16958374531,645.316958374531,5836.7907582967,583.67907582967,156.523962216557,15.6523962216557,157.601703346877,15.7601703346877,142.933794722093,14.2933794722093,164.780515704413,16.4780515704413,155.228201477683,15.5228201477683
"44",2014,13264.986457067,1326.4986457067,13372.7368599224,1337.27368599224,12804.8394943716,1280.48394943715,13667.3943961102,1366.73943961102,13452.782962242,1345.2782962242,1073.71061950091,107.371061950091,1145.97135590594,114.597135590594,1707.0479940589,170.70479940589,1331.03104996304,133.103104996304,1044.45586905936,104.445586905935,4142.2247586842,414.22247586842,5015.16620739102,501.516620739102,4757.87821071994,475.787821071994,4230.19896463926,423.019896463927,5212.7681517482,521.27681517482,7249.7416574679,724.97416574679,6560.45206390642,656.045206390642,5890.64486411768,589.064486411768,6529.26192766643,652.926192766643,5118.94393375694,511.894393375695,129.307249884672,12.9307249884672,178.79919739416,17.879919739416,151.645553708746,15.1645553708746,148.763024282678,14.8763024282678,166.526378948045,16.6526378948045,9370.58298126074,937.058298126073,13332.629091573,1333.2629091573,13866.3818070815,1386.63818070815,12569.978364382,1256.9978364382,13011.1333669605,1301.11333669605,999.966058766199,99.99660587662,1358.11266608778,135.811266608778,1781.22977742764,178.122977742764,1034.52336791528,103.452336791528,1065.10087518685,106.510087518685,4253.0252903233,425.30252903233,4803.22574260951,480.322574260951,5434.82270010698,543.482270010698,5093.38558225355,509.338558225355,5426.45319872701,542.645319872701,7140.45577828907,714.045577828908,6659.78490640544,665.978490640544,6173.74551180876,617.374551180876,6078.30327883175,607.830327883175,6072.72040899124,607.272040899124,143.15921904816,14.315921904816,166.011736253011,16.6011736253011,168.649274689661,16.8649274689661,154.563249887971,15.4563249887971,156.000928118429,15.6000928118429
"45",2015,13745.0099730193,1374.50099730193,14576.3017117454,1457.63017117454,12756.4772282837,1275.64772282837,12177.4752217732,1217.74752217732,13822.1533551428,1382.21533551428,903.886941183233,90.3886941183233,1479.13248585647,147.913248585647,1298.33075060605,129.833075060605,1287.1818157713,128.71818157713,873.14191493333,87.314191493333,4903.3767542771,490.33767542771,5379.83629121202,537.983629121202,4694.40545891815,469.440545891814,4549.72679415087,454.972679415087,5243.70512130453,524.370512130453,7030.75329500066,703.075329500066,6477.26180236266,647.726180236266,6139.48028638971,613.948028638971,6389.50391612352,638.950391612352,6171.99515730167,617.199515730167,151.776941450458,15.1776941450458,191.326395930394,19.1326395930394,144.96713196025,14.496713196025,141.925931304826,14.1925931304826,143.729460966499,14.3729460966499,11725.6513838619,1172.56513838619,12867.0129616502,1286.70129616502,12121.5657457777,1212.15657457777,14512.8120750498,1451.28120750498,12000.497862418,1200.0497862418,1147.78440268745,114.778440268745,1355.84925698863,135.584925698863,1480.95691998913,148.095691998913,963.831471273878,96.3831471273878,1057.47631761977,105.747631761977,5478.35114236214,547.835114236214,5772.09866080188,577.209866080189,4002.69009218923,400.269009218923,5155.90980869905,515.590980869905,4873.25625172871,487.32562517287,6610.7905978784,661.07905978784,6495.59407580476,649.559407580476,5905.26009848264,590.526009848264,6589.7086894088,658.97086894088,6216.67720348594,621.667720348595,166.699465068038,16.6699465068038,170.370463819997,17.0370463819997,158.380453785341,15.8380453785341,148.944025034064,14.8944025034064,158.054701955011,15.8054701955011
