"","Julian","rcp26_A_gfdl_mean","rcp26_A_gfdl_sd","rcp26_A_hadgem_mean","rcp26_A_hadgem_sd","rcp26_A_ipsl_mean","rcp26_A_ipsl_sd","rcp26_A_miroc_mean","rcp26_A_miroc_sd","rcp26_A_noresm_mean","rcp26_A_noresm_sd","rcp26_B_gfdl_mean","rcp26_B_gfdl_sd","rcp26_B_hadgem_mean","rcp26_B_hadgem_sd","rcp26_B_ipsl_mean","rcp26_B_ipsl_sd","rcp26_B_miroc_mean","rcp26_B_miroc_sd","rcp26_B_noresm_mean","rcp26_B_noresm_sd","rcp26_C_gfdl_mean","rcp26_C_gfdl_sd","rcp26_C_hadgem_mean","rcp26_C_hadgem_sd","rcp26_C_ipsl_mean","rcp26_C_ipsl_sd","rcp26_C_miroc_mean","rcp26_C_miroc_sd","rcp26_C_noresm_mean","rcp26_C_noresm_sd","rcp26_D_gfdl_mean","rcp26_D_gfdl_sd","rcp26_D_hadgem_mean","rcp26_D_hadgem_sd","rcp26_D_ipsl_mean","rcp26_D_ipsl_sd","rcp26_D_miroc_mean","rcp26_D_miroc_sd","rcp26_D_noresm_mean","rcp26_D_noresm_sd","rcp26_E_gfdl_mean","rcp26_E_gfdl_sd","rcp26_E_hadgem_mean","rcp26_E_hadgem_sd","rcp26_E_ipsl_mean","rcp26_E_ipsl_sd","rcp26_E_miroc_mean","rcp26_E_miroc_sd","rcp26_E_noresm_mean","rcp26_E_noresm_sd","rcp85_A_gfdl_mean","rcp85_A_gfdl_sd","rcp85_A_hadgem_mean","rcp85_A_hadgem_sd","rcp85_A_ipsl_mean","rcp85_A_ipsl_sd","rcp85_A_miroc_mean","rcp85_A_miroc_sd","rcp85_A_noresm_mean","rcp85_A_noresm_sd","rcp85_B_gfdl_mean","rcp85_B_gfdl_sd","rcp85_B_hadgem_mean","rcp85_B_hadgem_sd","rcp85_B_ipsl_mean","rcp85_B_ipsl_sd","rcp85_B_miroc_mean","rcp85_B_miroc_sd","rcp85_B_noresm_mean","rcp85_B_noresm_sd","rcp85_C_gfdl_mean","rcp85_C_gfdl_sd","rcp85_C_hadgem_mean","rcp85_C_hadgem_sd","rcp85_C_ipsl_mean","rcp85_C_ipsl_sd","rcp85_C_miroc_mean","rcp85_C_miroc_sd","rcp85_C_noresm_mean","rcp85_C_noresm_sd","rcp85_D_gfdl_mean","rcp85_D_gfdl_sd","rcp85_D_hadgem_mean","rcp85_D_hadgem_sd","rcp85_D_ipsl_mean","rcp85_D_ipsl_sd","rcp85_D_miroc_mean","rcp85_D_miroc_sd","rcp85_D_noresm_mean","rcp85_D_noresm_sd","rcp85_E_gfdl_mean","rcp85_E_gfdl_sd","rcp85_E_hadgem_mean","rcp85_E_hadgem_sd","rcp85_E_ipsl_mean","rcp85_E_ipsl_sd","rcp85_E_miroc_mean","rcp85_E_miroc_sd","rcp85_E_noresm_mean","rcp85_E_noresm_sd"
"97",97,0.219626843462044,0.03214921036265,0.190480614203101,0.0757981873532518,0.171818704303527,0.0488500215906887,0.234822723800997,0.045180048977555,0.315848983824901,0.0766644412606963,0.0105150727661461,0.0014994591684094,0.00884466127705116,0.00341011633406904,0.00857691264836166,0.00244694584617604,0.00944691271058542,0.00171371902274537,0.0105507061259304,0.00241160650890843,0.0640002034893622,0.00903402084871632,0.0850308641470193,0.0282990674487886,0.0815946558788849,0.0194481040734141,0.0812046952210622,0.0145792987707525,0.0904609255587916,0.0239174178758146,0.0677141085682107,0.00985065258195217,0.078198840719628,0.025832223642406,0.0843430028217853,0.0185132510226552,0.086731928165374,0.0152158359763179,0.0768103272988002,0.0232703600840071,0.000752031292912657,0.000126788252936682,0.000146970780748593,6.23982353304827e-05,0.000333994440222578,8.3511640399349e-05,0.00037239025321675,6.57541884746825e-05,0.000240707625138102,5.08653816164475e-05,0.219002949217699,0.0320850786523324,0.191358932334746,0.0776331541721501,0.173253848507433,0.0503619265247132,0.234664571492245,0.0454417537014667,0.320333886217748,0.0767512091091682,0.0105303013917113,0.00151253407705747,0.00883637485304494,0.00339808529473978,0.00857414617943929,0.00244432617473114,0.00943442944028611,0.00173712788363317,0.0105044618297884,0.00242680696338054,0.06414613775124,0.00895987718496846,0.0850333715109361,0.0284622670555007,0.081581989876871,0.0194350530470195,0.0811446741466517,0.0145323072520767,0.0904526798737096,0.0240212128981639,0.0678077449826298,0.00975793400030887,0.07860128229622,0.0258677652343719,0.0845485429169406,0.0182891920197594,0.0863745293102716,0.0148321176356377,0.0760778633311313,0.0231233912800542,0.000754179470901863,0.000128353816022875,0.000147091427347786,6.06417800684677e-05,0.000330032104369216,8.39200559689078e-05,0.000371840170023455,6.65315087251475e-05,0.000242115343639093,5.09309341876528e-05
"98",98,0.216749193839345,0.0317095340152366,0.190808572253402,0.0758809551055493,0.170758990806072,0.0486383320991915,0.239905043922666,0.0459475336816965,0.324839014133828,0.078485677217843,0.0103287153338558,0.00147160544064423,0.00914973008062323,0.00352761036709499,0.0084668515752692,0.00240510402099258,0.009341989744302,0.0016915155092324,0.0105119044586618,0.00240890817736772,0.0638374201745546,0.00899057464891313,0.0849127222759761,0.0282679290156657,0.081264186038878,0.0193756776822824,0.0809002817316917,0.0145270427725524,0.0915909833512522,0.0242446332555816,0.0697655016987252,0.0101713212497411,0.0816612382302413,0.0269931803339906,0.088397550212443,0.0194171063758626,0.0893956780365765,0.0156927131809649,0.079125827393097,0.024145764130243,0.000767228271371335,0.000128486518392241,0.000147891815672716,6.26873238962695e-05,0.000336277471986407,8.4657993957931e-05,0.000376633644579628,6.65901495568173e-05,0.000246879728234879,5.17180663556269e-05,0.216041571381076,0.0317444914951078,0.191563386700355,0.0778427344717217,0.172269267847979,0.0498631397415753,0.239766661993137,0.0464775413288339,0.329287636745335,0.0787356814282841,0.010337817928992,0.00148426055767078,0.00914550322505831,0.00351650904403032,0.00846783947435098,0.00241453046485323,0.00933538737529301,0.00171976904677986,0.0104733965231761,0.00242845839703633,0.0639741620033026,0.00894619646843578,0.0848957508356892,0.0284180585240861,0.0812426451419577,0.0193558209092938,0.0807751329809308,0.014481358395193,0.091604523002903,0.0243235182140456,0.0698087932997964,0.0100875493182406,0.0820750680425168,0.0270647262909912,0.0886205319797722,0.0191677055713021,0.0890266666172535,0.0153149342907704,0.0783251379321653,0.0238632770625163,0.000767973097486905,0.000130511584661483,0.00014790491192832,6.10666340921694e-05,0.000332377127810557,8.48403892198989e-05,0.000375936055366026,6.75287150887466e-05,0.00024804325716496,5.16754778458457e-05
"99",99,0.214324155227893,0.0313020829054234,0.190682600470375,0.0758597710655763,0.169570754401323,0.048308501696629,0.244389135271734,0.0469267742150901,0.329908059670353,0.0797852982210713,0.0102198498490969,0.00145376744000197,0.00966406152458322,0.00374186854840724,0.0084783530060824,0.00240154370304912,0.00927654021106272,0.00167496133934407,0.0105290374120526,0.00241700575393911,0.0634279387917044,0.0089691048635437,0.0843560959187321,0.0281235337555244,0.0803535743079407,0.0191122728966012,0.079783878887611,0.0143360573193809,0.0910489904425478,0.0241255503454023,0.0724692717110727,0.0105682754667061,0.0844837063015272,0.0278553366212764,0.0925039407505017,0.0203200090581569,0.0920503391273549,0.0161950756782649,0.0820587962750041,0.0251134329496729,0.000778137473351344,0.000129653748805814,0.000148880787496361,6.29854046671633e-05,0.000347755618361342,8.84072455901637e-05,0.000380967091131691,6.72092696521002e-05,0.000244644821970407,5.1323977830906e-05,0.213590354752147,0.0313600908191208,0.191348743588901,0.0777198817505709,0.171090983887258,0.0497918446911216,0.243831714444666,0.0473446181133735,0.334601254603925,0.0802313001234673,0.0102421644933843,0.00147078565457401,0.00964366178751644,0.00371809073321398,0.00847009506584121,0.00240459558750926,0.00927789452066165,0.00170536585409895,0.0104842047200329,0.0024323239132344,0.0635737081681224,0.00886941672679804,0.0843348873461772,0.0282094126296691,0.0803555496470987,0.0191227400033349,0.079655476748532,0.0142736692997907,0.0909746924477767,0.0241956645133723,0.072570335580157,0.0104728759607414,0.0850019668215966,0.0279802596170025,0.0927367047004793,0.0200892973014689,0.0916953642760676,0.0157860476789834,0.0812932557057493,0.0248698298514797,0.000779267618127525,0.000131585516997756,0.000148816118990272,6.13025467026874e-05,0.000343450999865623,8.80511847384073e-05,0.000379988841077867,6.79527488896982e-05,0.00024619225025822,5.1214736470276e-05
"100",100,0.21329415313852,0.0313625647140224,0.190641051814564,0.0759473598608,0.168386836161086,0.0479941068837196,0.246159028358465,0.0473128729002062,0.331656913961726,0.0804737966849696,0.0101718947157505,0.00144035679060929,0.0101383298401938,0.00394268221130397,0.00848848078759023,0.0024073568203025,0.00928383495497757,0.00167567117944733,0.0105345271440231,0.00241067246823363,0.0625472673968118,0.00886039475940255,0.0836791590076893,0.0278739194252442,0.0794206432244789,0.0188594506818804,0.0784936106407473,0.0140888074296938,0.0895954790342731,0.0238379522231053,0.0756831437595625,0.0110375652859493,0.0871006962062125,0.0287065146628623,0.0956074831938466,0.0209860968117754,0.0949007878022411,0.0166966385016728,0.0855732542056871,0.0262913656785308,0.00078364916379706,0.000130432479730437,0.000152269113837463,6.43458262472492e-05,0.000355883023956698,9.05121324692232e-05,0.000387177044661205,6.81469819620277e-05,0.000243715735442919,5.10803030957091e-05,0.212802614956031,0.0312987344334938,0.19153351278657,0.0778851769361472,0.169815769094597,0.049410580794296,0.245853351343055,0.0477451388112634,0.336232093692669,0.0806052684655914,0.0101826924964816,0.0014632122159623,0.0101036187270396,0.00392153305937706,0.00847787168483253,0.00240646520833526,0.00928117458642637,0.00170739838099942,0.0104793925677536,0.00243536954461077,0.0626951854350939,0.00875627531230239,0.0837118733589137,0.028053420156325,0.0794208206447081,0.0188732194012379,0.0784089176321451,0.0140400948438539,0.0894465938558894,0.0238230559315008,0.0758068594560659,0.0109736964297171,0.0875198341245433,0.0287958928478082,0.0958262367831089,0.0207578740441534,0.0945348711124125,0.0163381097444208,0.0848305972774101,0.0259953377231836,0.000785319519972255,0.000132949763073592,0.000152242135091161,6.25203849738148e-05,0.00035171222430925,9.08823981736207e-05,0.000386486177395987,6.93221106638307e-05,0.000244885880291848,5.10151240464162e-05
"101",101,0.2125993188878,0.0311696447981098,0.190547069273565,0.0759240449214992,0.167470224698388,0.0477079040477881,0.246223250104307,0.0473121001463765,0.331677340718777,0.0802428718033283,0.0100921700001124,0.00143165697888023,0.0106445447797454,0.00415127038919263,0.00838381641092932,0.00237813238578686,0.00934107050088942,0.00168524681413434,0.0105144357172719,0.00239228351760046,0.0616756521780668,0.00869360964015249,0.0835117532087586,0.0278173316413081,0.078324780128863,0.0185990684540605,0.0774189995316118,0.0138828717006693,0.0880201233347442,0.0234705654864966,0.0789514275061345,0.0115597056475009,0.0895130853682663,0.0294680192129874,0.0981426245167325,0.021500556664333,0.0977071380783012,0.0171775217708276,0.088935720087647,0.0273335479041521,0.000791943560975881,0.000132534994737808,0.000153407533659503,6.47884841771461e-05,0.000357131307111537,9.08646571470511e-05,0.000393269088781886,6.92499043405697e-05,0.000247854300507899,5.22667276496367e-05,0.212118021378116,0.0311157343286027,0.191164356325406,0.0777324887777377,0.169058976520603,0.0490977926507436,0.245987549015017,0.0476512606301589,0.336220382638844,0.0806381068038016,0.010114810593624,0.00145000111442679,0.0105861072021041,0.00410656877604899,0.0083791676830628,0.00237756137031677,0.00933639152575731,0.00171267186839269,0.0104666291106825,0.00242932161228858,0.0618174402643028,0.0086218857990448,0.0835129484315272,0.0279889250722533,0.078313909827391,0.0185786324860735,0.077312476845855,0.0138209173263758,0.0879383641036357,0.0234538268153679,0.0790869758158905,0.0114671622206586,0.0899739454401586,0.0296030489356733,0.0983857207934564,0.0212716287539793,0.0973681763094134,0.0168291374707703,0.0881506577965022,0.0271018031595812,0.000792972613060074,0.000133528562692834,0.00015351672540308,6.30888535066188e-05,0.000353135687428644,9.14289793899139e-05,0.000392901742209205,7.03822451356749e-05,0.000249272917815323,5.20883295445573e-05
"102",102,0.211219412934979,0.0308622107126145,0.189487960942335,0.0755273524714999,0.167290158748635,0.0478173915663286,0.245763239652376,0.0472237851516026,0.33145835362495,0.0802566414677618,0.00996805233972747,0.00141706754239143,0.0110164493403503,0.0043031978816977,0.00817689942139472,0.00230884907757812,0.00936455515807089,0.00168948216022843,0.0105028233717042,0.00238656756503514,0.061261576166614,0.00865386855544832,0.0835153410517847,0.0278037703999991,0.0773591712881496,0.0183667963491712,0.0771455649888505,0.0138404346920941,0.086948612046338,0.0232298716619286,0.082394583824165,0.0120845277343205,0.0917828260858879,0.0302104907896375,0.101036622218633,0.0221417109187611,0.100632523986281,0.0177469730128886,0.0917475473369777,0.0282309798538919,0.000807374528475172,0.000135312436297931,0.000153786478689239,6.49824127943712e-05,0.000355578644888955,9.07217803240373e-05,0.000404433499053898,7.13112961211589e-05,0.000253940189995291,5.32463522552943e-05,0.210609562212057,0.0309009529591164,0.190172449203538,0.0772738320180818,0.168915904810888,0.0491104268936702,0.245494001001327,0.0475474149133127,0.336207144723723,0.08057218305675,0.00998774239713031,0.00142733660076636,0.0109559749525167,0.00427919890695615,0.00817106663114266,0.00231210879386098,0.00935964028467854,0.00170350486400614,0.0104397161968255,0.00241875427408589,0.0613687721636582,0.00856249321686131,0.0835254785780321,0.0280001703543022,0.0773276779689899,0.0183364477964052,0.0770503897669477,0.0137765771595642,0.0868906851278115,0.0232701558759957,0.0825652915656165,0.011967123433601,0.0922134439066968,0.030310342275993,0.101249156024499,0.0218936592608661,0.100320384276125,0.0173772196704211,0.0909703326133354,0.0280033455226226,0.000807516819248396,0.000137176445295975,0.000154008152283141,6.30298801556908e-05,0.000351170979134662,9.12802588058323e-05,0.000403619103347974,7.2442014605688e-05,0.000255623546447939,5.33124319600105e-05
"103",103,0.210141648978711,0.0307147795749308,0.188094439525056,0.0749928830070063,0.167663166066437,0.047829032903598,0.24487413927116,0.0470362154350965,0.329767378654134,0.079887030652371,0.00990281307433554,0.00140005672857958,0.0110629372119085,0.00430043363047442,0.00807487475011673,0.00226965680521132,0.00925265436382455,0.00166183925604765,0.0105249848274104,0.0023868671659441,0.0610653261621851,0.00860271195305909,0.083429267200502,0.0278097951352151,0.0762208596343732,0.0180848991673011,0.0772247950719188,0.0138315751516213,0.0863699047822754,0.0230887164390525,0.0864319649829378,0.0127102783984583,0.0934512230602849,0.0307300151311523,0.104303978903123,0.0228122007537614,0.103647718632455,0.0182613613776203,0.0941986181282458,0.0290218976873958,0.000821883414306939,0.000136850806710284,0.000154897894278035,6.51740822736439e-05,0.000354020511071748,9.06771111942823e-05,0.000419869864226948,7.390512537664e-05,0.000260815812387649,5.49570619182079e-05,0.209536640552494,0.0308175438455631,0.188908390924604,0.0768409256001453,0.169123514849919,0.0492599658977519,0.244545368578931,0.0474323441758968,0.334288939744519,0.0802678186378201,0.00991556246230945,0.00141894648149173,0.0110190095439584,0.00428916868159047,0.0080738023431587,0.00228281191090226,0.00925321856262242,0.00168408571340395,0.0104638794639942,0.00242323593739364,0.0612080457123412,0.00856916698802514,0.0833995093092971,0.0279284097191875,0.0762064282791259,0.0180816038888802,0.0771875901707314,0.0137946865735426,0.0863022992034142,0.0230875686491016,0.0865187770869881,0.0125982037312313,0.0939386085903037,0.030824795642164,0.104565944091285,0.0225734835018483,0.103317441911044,0.0178653774726777,0.0934232530394994,0.0287684483095687,0.000823743506280163,0.000138770511181243,0.000155154851543122,6.35669343539199e-05,0.000349998350113339,9.12013320890334e-05,0.000419670619111143,7.49519569890585e-05,0.00026175565165421,5.46272205846839e-05
"104",104,0.208531016472092,0.0304569326266238,0.186931606937549,0.0742965118890528,0.168080014056489,0.0479476985390513,0.243913581630329,0.0467757001055401,0.326777962303957,0.0793335595349093,0.00995146453564717,0.00140947273966036,0.01101729247342,0.0042696504345221,0.00817211131912643,0.00229845797603511,0.00910609988845259,0.00163122872833146,0.0106156620391239,0.00240850271784524,0.0607838548181567,0.00855791592659901,0.083027368276824,0.0276739432635865,0.0753068743725421,0.0178462336487999,0.077167294500507,0.0138000421872138,0.0863852346448022,0.0230859178771209,0.0905524821515118,0.0133348553443239,0.0950927256812246,0.0312762606993007,0.107497713841282,0.0234728185920047,0.106916965888745,0.0188828489795894,0.0963644989050659,0.0297285699133865,0.000820093254784444,0.000136215436399373,0.000157500014850903,6.61459214165812e-05,0.000354692925827567,9.09146515642058e-05,0.000433812204051409,7.62523241127255e-05,0.000271571827137323,5.71597535294759e-05,0.207977812224536,0.0304545166396993,0.187793403911769,0.0764295744052425,0.169601205234065,0.0494068069367328,0.24364025214336,0.047063841244576,0.331046795827761,0.0795016488595626,0.00996371985550707,0.00142315220702238,0.0109439683010937,0.00423377737751952,0.0081683175827974,0.00230103436275144,0.00911099963954397,0.00165992405683038,0.0105506057428489,0.00243764854417957,0.0609102667913123,0.00849366703099559,0.0830189568841863,0.0278456760323857,0.0753044992528898,0.0178254761213124,0.0771028789731553,0.0138033994735299,0.0862506653609151,0.023096908899026,0.0906896942157371,0.0132305763298631,0.0956011070409842,0.0313411498075139,0.107762313152425,0.0232430353882251,0.106562794862556,0.0184578336459114,0.0955687580756345,0.0295299563558323,0.000821248776649471,0.000138779533905129,0.000157644815394612,6.44101848958011e-05,0.000350922811130968,9.13203275182579e-05,0.000433378889803165,7.72113126090762e-05,0.000272959871684628,5.71020132912379e-05
"105",105,0.206662754242238,0.0302410962704928,0.186377824650643,0.0742227930040698,0.16869157853418,0.0482434452352279,0.242528231518466,0.0465420126862178,0.322866300137231,0.0780429014679384,0.0101220550724663,0.00143392247375299,0.0108090643170706,0.00416878193788199,0.0083321620457514,0.00233796941088129,0.0089531003912888,0.00160431980063366,0.0108835600683253,0.00247254275498033,0.0603003221926412,0.00850480867010487,0.08273875888514,0.0276219099473905,0.0749053787736693,0.0177246181971359,0.0767650295122429,0.0137642534480918,0.0860146945653665,0.0229839720360751,0.0945024076323474,0.0139537497045116,0.0973737148694991,0.0319464747846031,0.111240762670832,0.0242844912972639,0.110639969100997,0.0195558755297348,0.0983947756019614,0.0304154256545854,0.000811721719895029,0.000135220314382601,0.000160907539698602,6.75366559878599e-05,0.00036044758631836,9.3445972118735e-05,0.000451624528473722,7.9211191642994e-05,0.000284958045540305,6.00432368714621e-05,0.206132418543803,0.0301851268450696,0.187239180574294,0.0761714360066997,0.170193983812149,0.0496798923706874,0.242381144396271,0.0468138985667679,0.327447466198772,0.0784861028927736,0.0101385910099784,0.00144876093875011,0.0107565868813719,0.0041321517348022,0.0083310282899282,0.00234533291532923,0.00895759875206396,0.0016254990510131,0.010828168398433,0.00250512536990532,0.0604061032524959,0.00844552610192039,0.0827190357327676,0.0277431428848923,0.074884498895322,0.0177252908065922,0.0767285301604125,0.0137051546133128,0.0859437842394464,0.023016910255069,0.0947374856068454,0.0138538546124523,0.097865292068995,0.0321128707318156,0.111499594096212,0.0240740650759462,0.110328280918298,0.0191684953233256,0.0975122451484487,0.0300832656530387,0.000813338538648756,0.000136867004410557,0.000161171169823481,6.56588389093181e-05,0.000356291722359233,9.36752911811149e-05,0.00045115449759204,8.09454398262396e-05,0.000286420315073016,6.01093879485719e-05
"106",106,0.204242772221623,0.029812868676118,0.185672539809105,0.0739631824865236,0.169246037592319,0.0483594080765077,0.240573853415701,0.04605331527894,0.319911991697189,0.0780042275116985,0.0104813962296333,0.00148363623030387,0.010537490000089,0.00404365819496711,0.00841895294936828,0.00235823035906845,0.00888610323436782,0.00159370614519243,0.0113505295204689,0.00257562712762593,0.059743986361003,0.00843572374800713,0.0825224770089016,0.0275230029905624,0.07419477223941,0.0175481292679739,0.0761716690155528,0.0136508684287877,0.0849880617628604,0.022733001592582,0.0985871354357691,0.0146249555876883,0.100626777968528,0.0330919619440978,0.115561933955113,0.0252072838203699,0.115353706891648,0.0204446559657288,0.100668131107676,0.0311728277834176,0.00081208586753072,0.000133712397829238,0.000162262109541039,6.80599363097209e-05,0.000368837712114742,9.54369049777915e-05,0.000471890472236614,8.33661045767543e-05,0.000297470460789405,6.26691783784436e-05,0.203737773164485,0.0300985147376887,0.186710040303445,0.076013577788875,0.170813268831712,0.0497487493528473,0.240085505648955,0.0465483929745727,0.324114508504667,0.0778514353847127,0.0104844319170154,0.00149174958956108,0.0104864821291674,0.00401031936707057,0.0084158466915113,0.00237089822756164,0.00888944066195661,0.00161439260918551,0.0112678326487109,0.00261668574932109,0.0598803855691908,0.00834617106143606,0.0824949733953539,0.0276884368848134,0.0741673257159731,0.0175137883508976,0.0760922258001694,0.0135984934870407,0.0848967535097297,0.0227123228749357,0.0987586939797229,0.0144352288047744,0.101060613253945,0.0331215092037674,0.115817882799898,0.024978192785547,0.115099468017409,0.0200019713147711,0.0998011065415512,0.0309062003906056,0.000811459027673057,0.000135927495714207,0.000162361058129259,6.63316747002487e-05,0.000364450134987177,9.60107033300665e-05,0.000471680194832111,8.39515858007836e-05,0.000298722135383484,6.24771460255561e-05
"107",107,0.2027440203753,0.0296259135502361,0.185480801475445,0.0739100163076187,0.169827214132081,0.0486363141364986,0.238809061281486,0.045737602419579,0.318216491431213,0.0773480376473816,0.0108896038494563,0.00153155771026638,0.0103005997698215,0.00393548456201309,0.0085300780841023,0.0023954087004893,0.00893742674856236,0.00159959756808724,0.0117420620320336,0.00265606005584416,0.0594065011377259,0.00836576726001648,0.0819330911327519,0.02730613404353,0.0732634198735477,0.0173275608323632,0.0754408845098768,0.0135052162945099,0.0837861286992642,0.0223887034015665,0.102686518603425,0.0152250133847138,0.104218918806748,0.0342134712901605,0.12031398361055,0.0262272429479453,0.120907152300199,0.0214085786127194,0.103651944195943,0.0321873012227691,0.00082076153211919,0.000135874693526559,0.000164131238952541,6.91855233564964e-05,0.000372218525072792,9.68574571806536e-05,0.000496598645485957,8.71864867484658e-05,0.00031334828942169,6.61170055808626e-05,0.202319969138084,0.0297225935572869,0.186366104753595,0.0758414237106471,0.171262198605055,0.0498543641547497,0.238646225599954,0.0461731816157309,0.322842412753943,0.0776710598223204,0.0109000532007259,0.00155502008135138,0.0102627216738577,0.00391433020129174,0.00851778813265857,0.00240566325819603,0.00893902107748981,0.001620218460278,0.0116619863760127,0.00271320753546159,0.0595621087061431,0.00831265399635527,0.0819213224100681,0.0274999087770625,0.0732378745559647,0.0173063171744733,0.0753899195436261,0.0134865918543515,0.083759076465487,0.0224371160532193,0.102853049220901,0.0150665718621679,0.104658839239803,0.0342225095593404,0.120668289636595,0.0260034441503228,0.120723518966674,0.0210258419506894,0.102837047944349,0.0318944387276436,0.000821467916448501,0.00013802705566248,0.000164566533988807,6.76976843702352e-05,0.000368258086710516,9.67053241324033e-05,0.000495495913434704,8.776257676556e-05,0.000315009146701884,6.59431544876879e-05
"108",108,0.202227121885717,0.0296207865738201,0.186013314349414,0.0741019369444751,0.170241853583211,0.0485816816503912,0.237538249726557,0.0455057047063565,0.320022825447572,0.077935402077442,0.011246595407899,0.00159904727849586,0.0102096721117568,0.00389521660208373,0.00869035748600862,0.0024353977090223,0.00896795383938999,0.00160347841586306,0.0119128599277194,0.00270056555105657,0.0589253025647577,0.0083302357298453,0.0812779055281991,0.0270702510353225,0.0727154583162125,0.0172048900832672,0.074911340730377,0.0134225351783855,0.0827054263619548,0.022121506900864,0.106888012056783,0.0159057624294584,0.108110263979195,0.0354038619297576,0.125107136513267,0.0272505183845302,0.126771009053398,0.022517256882197,0.106987864227975,0.0333288183972313,0.000846221755626969,0.000141322686502781,0.000166322114322264,7.05017565464101e-05,0.000375228918564186,9.78594571056595e-05,0.000523442275427042,9.15409344887611e-05,0.000326387058181088,6.88481185360621e-05,0.201631634879002,0.0296056772179432,0.186825252215113,0.0760209948388574,0.171887213755235,0.0502090432534886,0.237207573186734,0.0458317079482733,0.32444968583664,0.0781230159920789,0.0112464044016847,0.0016107555520488,0.0101664417793207,0.00385904567518854,0.0086921768600041,0.00244748804419836,0.00896977636391075,0.00162151356338926,0.0118319978412977,0.00274640410998711,0.0590640623813497,0.00824793451201231,0.0812385496489113,0.0272796978046317,0.0726968693963891,0.0171963582694592,0.07484980219795,0.0133690472101608,0.0826173513546555,0.0221476270745573,0.107052185341084,0.0157154256530979,0.10862866161363,0.035559260527695,0.125505687983887,0.0270304861403059,0.126497746440942,0.0220303390991785,0.106119816574303,0.0329371417384482,0.000847413860437746,0.000142465442797898,0.000166503113308458,6.86273700201766e-05,0.00037090950884704,9.7909311777439e-05,0.00052221634935764,9.31866002978789e-05,0.000327930106867237,6.86644493286206e-05
"109",109,0.202327070756444,0.0295797291108683,0.186757248661924,0.0744385196563039,0.170910089885679,0.0489223449682704,0.235474584677295,0.0450743847751615,0.321532838709094,0.0781635042560407,0.0116663772079513,0.00167032591862675,0.0101591155232374,0.00385934055537695,0.008713766884324,0.00244165712757647,0.00898610817424251,0.00160614894251517,0.0120507465412975,0.00273132322389334,0.0584605569207379,0.00823471019310023,0.080429829500511,0.0267935957544668,0.0727760881594216,0.0171985955174087,0.0745873902472095,0.0133634564701019,0.0815465985855718,0.0218127223690103,0.111442754915117,0.0166189107954634,0.112234699731924,0.036734844282285,0.129541762844734,0.0282589785887092,0.132668800642845,0.0235866184193524,0.109820461575455,0.0342366891032297,0.000886578768518521,0.000147467165726349,0.000173032091246141,7.33797345815112e-05,0.000377858506728423,9.78897394832114e-05,0.000542502149714955,9.56579805189566e-05,0.000328112406231846,6.85813866085772e-05,0.201713954445477,0.0296308272802038,0.187625835084287,0.0762441272772719,0.172388491323373,0.0501722277178813,0.235305762488688,0.0456738266496865,0.325758536556615,0.0784531738858333,0.0116629729314669,0.00168280299524838,0.0101196350857182,0.00382918374737359,0.00870813102240159,0.00245274499563319,0.008993790611654,0.00163012360135487,0.0119503104224211,0.00277710126752628,0.0585945966883816,0.00817574551462632,0.0804007940754779,0.026991050382591,0.0727863043049612,0.0171791490525524,0.0745275973645386,0.0133067780732929,0.0814485942504207,0.0218246500535812,0.111647675093964,0.0163926847657466,0.112651434130705,0.0368215430446457,0.129844734799807,0.0280022963009526,0.132441575875238,0.0231375194833663,0.108958297750477,0.033882537361934,0.000888214527124852,0.000150024832098905,0.00017315694932523,7.1601599065614e-05,0.000373494754514004,9.85383194838048e-05,0.000541755618221533,9.64572383622046e-05,0.000329681451935873,6.88820545275536e-05
