"","Julian","rcp26_A_gfdl_mean","rcp26_A_gfdl_sd","rcp26_A_hadgem_mean","rcp26_A_hadgem_sd","rcp26_A_ipsl_mean","rcp26_A_ipsl_sd","rcp26_A_miroc_mean","rcp26_A_miroc_sd","rcp26_A_noresm_mean","rcp26_A_noresm_sd","rcp26_B_gfdl_mean","rcp26_B_gfdl_sd","rcp26_B_hadgem_mean","rcp26_B_hadgem_sd","rcp26_B_ipsl_mean","rcp26_B_ipsl_sd","rcp26_B_miroc_mean","rcp26_B_miroc_sd","rcp26_B_noresm_mean","rcp26_B_noresm_sd","rcp26_C_gfdl_mean","rcp26_C_gfdl_sd","rcp26_C_hadgem_mean","rcp26_C_hadgem_sd","rcp26_C_ipsl_mean","rcp26_C_ipsl_sd","rcp26_C_miroc_mean","rcp26_C_miroc_sd","rcp26_C_noresm_mean","rcp26_C_noresm_sd","rcp26_D_gfdl_mean","rcp26_D_gfdl_sd","rcp26_D_hadgem_mean","rcp26_D_hadgem_sd","rcp26_D_ipsl_mean","rcp26_D_ipsl_sd","rcp26_D_miroc_mean","rcp26_D_miroc_sd","rcp26_D_noresm_mean","rcp26_D_noresm_sd","rcp26_E_gfdl_mean","rcp26_E_gfdl_sd","rcp26_E_hadgem_mean","rcp26_E_hadgem_sd","rcp26_E_ipsl_mean","rcp26_E_ipsl_sd","rcp26_E_miroc_mean","rcp26_E_miroc_sd","rcp26_E_noresm_mean","rcp26_E_noresm_sd","rcp85_A_gfdl_mean","rcp85_A_gfdl_sd","rcp85_A_hadgem_mean","rcp85_A_hadgem_sd","rcp85_A_ipsl_mean","rcp85_A_ipsl_sd","rcp85_A_miroc_mean","rcp85_A_miroc_sd","rcp85_A_noresm_mean","rcp85_A_noresm_sd","rcp85_B_gfdl_mean","rcp85_B_gfdl_sd","rcp85_B_hadgem_mean","rcp85_B_hadgem_sd","rcp85_B_ipsl_mean","rcp85_B_ipsl_sd","rcp85_B_miroc_mean","rcp85_B_miroc_sd","rcp85_B_noresm_mean","rcp85_B_noresm_sd","rcp85_C_gfdl_mean","rcp85_C_gfdl_sd","rcp85_C_hadgem_mean","rcp85_C_hadgem_sd","rcp85_C_ipsl_mean","rcp85_C_ipsl_sd","rcp85_C_miroc_mean","rcp85_C_miroc_sd","rcp85_C_noresm_mean","rcp85_C_noresm_sd","rcp85_D_gfdl_mean","rcp85_D_gfdl_sd","rcp85_D_hadgem_mean","rcp85_D_hadgem_sd","rcp85_D_ipsl_mean","rcp85_D_ipsl_sd","rcp85_D_miroc_mean","rcp85_D_miroc_sd","rcp85_D_noresm_mean","rcp85_D_noresm_sd","rcp85_E_gfdl_mean","rcp85_E_gfdl_sd","rcp85_E_hadgem_mean","rcp85_E_hadgem_sd","rcp85_E_ipsl_mean","rcp85_E_ipsl_sd","rcp85_E_miroc_mean","rcp85_E_miroc_sd","rcp85_E_noresm_mean","rcp85_E_noresm_sd"
"85",85,0.199022578567812,0.0290914510932854,0.202599946793835,0.0780664928854148,0.189630560985852,0.0537565006742535,0.203090373928732,0.0393831632904412,0.340912910388778,0.0814139498629019,0.0100906052796739,0.00146629639946813,0.0105395437818923,0.00392725700082709,0.00980827922388888,0.00282963907886644,0.00762160718389605,0.00139669214503767,0.0113504497846618,0.0024866927510073,0.059654091052089,0.00840902458293711,0.0910927492794796,0.0297932229215915,0.075943850036659,0.0183053756561763,0.0745894164637305,0.0134713745189018,0.0896308504659695,0.0230187049233873,0.0583742115102054,0.00823469983556827,0.0689675175963191,0.0227272375656721,0.075192262747547,0.0166427919110489,0.0916846637738993,0.0160435625625738,0.0698638690331615,0.0200109267128011,0.000836885053835826,0.000142612295583092,0.000345353504572715,0.000125511543640182,0.000626239640467109,0.000148925117985841,0.00061115971857443,0.000108483222136436,0.000384879959272656,8.14723527641716e-05,0.2613705098317,0.0381500176324908,0.191462350278253,0.0738668826638173,0.208008696293146,0.0621021204521581,0.215678234140227,0.0426227724611219,0.332708583260103,0.0785138923234168,0.0100000422473969,0.00142444430663059,0.013747961431893,0.00518710972385344,0.0139561902422018,0.00418551626622418,0.00758229449780999,0.00138506983390572,0.0130576254756221,0.00289220897609167,0.0462844897639918,0.00642169052394165,0.0998212221772645,0.0329996723980537,0.064249770465547,0.0158476575525736,0.0585729435382407,0.0105376841312058,0.0677955631955334,0.0174390630185581,0.0720823355259284,0.0101319531339045,0.123478925852407,0.0404509266616609,0.109190769171124,0.0237522613969997,0.154132919503823,0.0264540315205848,0.0914687072411875,0.0260837727401885,0.00101543974263906,0.000169334886157832,0.0015050866889624,0.000498113046060736,0.00100444280422991,0.000248123078656158,0.00127119409045831,0.000224151549078639,0.000665076396533196,0.000139734311732558
"86",86,0.201527672298391,0.029506334852198,0.203484701178737,0.0782388916582742,0.190121371323999,0.0538672829657157,0.203667869916101,0.0395323027378807,0.341730837395195,0.0815088824856444,0.0103037424140663,0.00150062250306167,0.0104843697400644,0.00388834451138654,0.00954066012971248,0.00274800099265697,0.00762506979592678,0.0013926173344113,0.0116703810367689,0.00255722829644041,0.0598238544233857,0.00842789367066659,0.0906294140398107,0.0296769412771139,0.0762887710246525,0.0183828040958404,0.0751856887692503,0.013588929262834,0.0892874239821176,0.0229894160873829,0.0596743501248078,0.00843242407778104,0.0705383002523304,0.023279643957299,0.0782133917325199,0.0172132536752494,0.0960901326420736,0.0167796400971821,0.0714500457024829,0.0205038701273738,0.000831928111410258,0.000140776247014752,0.00034780907298215,0.000126025962271587,0.000622297923770107,0.000148800676985897,0.000636289583613642,0.000113182856262955,0.000386900312244871,8.18031398729856e-05,0.26886925182949,0.039142777154689,0.190638384187725,0.0736425639680673,0.209379751197735,0.0625025609315574,0.215314029481675,0.042467414063807,0.335076922483865,0.0790866436483705,0.00998376556161316,0.00142611365214468,0.0138085523500627,0.00518829662813568,0.0142023697874592,0.00426177453220622,0.00750348364215066,0.00138076646477296,0.012781718821091,0.00282966329068536,0.0466296785182315,0.0064922553391899,0.0986495001395405,0.0326330694510598,0.0637512869537375,0.0157193263099389,0.059247171673327,0.0106251888149961,0.0666527948176736,0.0171256810594787,0.0738432964076496,0.0103848899099731,0.127652088894748,0.0418088452417769,0.111257978645856,0.0241759532945363,0.157311193135198,0.0270843073760928,0.0924255424258108,0.0263242907256717,0.00101076791565813,0.000168807216687145,0.00147658486430612,0.00048804624086365,0.00100565094928565,0.000248061668779467,0.00126809852599468,0.000223832508818125,0.000679820275913511,0.000142418212955766
"87",87,0.204361242501234,0.029873638516849,0.204418994360941,0.0786187924237279,0.190354171571234,0.0539370892494866,0.204286049455642,0.0397369678214092,0.341395327480936,0.081402278363129,0.0104156800735435,0.00151113514462461,0.0105288819556823,0.00389343654612119,0.00930517832420547,0.00269153948116639,0.00764776652283315,0.0013996131854664,0.0120957779475903,0.00265623172578436,0.0594449686479366,0.00836470070884606,0.0907557306760147,0.0296925304003901,0.0766909776094113,0.0184650912038776,0.0759375693116879,0.0137016534277123,0.0889125951986109,0.0229548591784661,0.0603028979938889,0.00852910315194239,0.0720997820475469,0.0237751107006105,0.0810215336656381,0.0178466611741319,0.100704975713917,0.0176864472760196,0.0733289687123204,0.0211109639020222,0.000832208950214448,0.000141002523204688,0.000346975683923173,0.0001260838526242,0.000624702927388548,0.000149366104300693,0.000651214351796538,0.000115581185329024,0.000397273819153008,8.33827935333207e-05,0.276369761402561,0.0402642754326027,0.189506992087101,0.0733673073585811,0.209379653314496,0.0624850481707242,0.215540264251259,0.0425397382406082,0.335857100772812,0.0789180754140802,0.00997120057133414,0.00142857671668372,0.0140541994095242,0.00525325567671688,0.0140644707088407,0.00420665667846948,0.00736575305108092,0.00134833044770744,0.0126027824667074,0.00278712282905759,0.0471144543969535,0.00655324567834391,0.0966430028501434,0.0319445529345904,0.0634274525283957,0.0156268169149338,0.0605480761226294,0.0108781885707228,0.0660173178102696,0.0169641590351302,0.0756401339549736,0.0106800350389263,0.131515184826718,0.0430437111413315,0.112614068388801,0.0244536551686765,0.160973713868858,0.0277006132805769,0.0938963444578788,0.0268263512491556,0.00100113059721722,0.000166967701991292,0.00142932993880791,0.000473587938753954,0.00100388794617734,0.000248331893376636,0.00129110681620992,0.000227630488853995,0.00067496472952123,0.000141837810291769
"88",88,0.206750954626722,0.0302315510867011,0.20602337593799,0.0792982234036822,0.190201283888452,0.0539468033032243,0.204336307994513,0.0395569903113185,0.341705841301259,0.0814898093592041,0.0103736723988401,0.00150309805777877,0.0105767254573533,0.00389654114118717,0.00914569745292012,0.00264487984653283,0.00777736750216005,0.00141919436386813,0.0127589055762757,0.00281589811808256,0.0593681934748604,0.00836145043508803,0.0914583060832314,0.0299307433674976,0.0769484720386814,0.0185205637098376,0.0770934308813283,0.0139228000426106,0.0881064700392418,0.0227379697424011,0.0612849325569733,0.00863676289526013,0.073859740986141,0.0243057787661811,0.0833859625998262,0.0184185927329178,0.104802525877725,0.0184063877577563,0.0753296174804133,0.0217861369546433,0.00082908912167261,0.000140390567166835,0.000345465185041704,0.000125218783225739,0.000627583275208432,0.000149610906662161,0.000658151356268948,0.000116366896019422,0.000401280070576381,8.44548972175503e-05,0.286820320434971,0.042045076741373,0.188668412171673,0.0731019869872283,0.208914613842099,0.0623409916406051,0.215934899568352,0.0426792043874258,0.336074400426003,0.0791978338034515,0.0100074127882678,0.00142358218591981,0.0144479448271341,0.00538833551993589,0.0137051307819688,0.00409097092873624,0.00732491875684603,0.00134219618456328,0.0125084388367857,0.00276796279307448,0.0476092483480234,0.00661616417477504,0.094488306492116,0.0312476597786017,0.0632692174513602,0.015566949448073,0.061299951878478,0.0110174904453844,0.0658628535247428,0.0169262531851939,0.077420423963241,0.0109118155164553,0.13478649461683,0.0440552258412698,0.113652581539003,0.0246667117171883,0.166077431067377,0.0286435510661912,0.0964585094610994,0.0276178496771442,0.000993160920713364,0.000164864448612252,0.00140500115196166,0.000466833518329983,0.00101900045984747,0.000252686760366003,0.00135237540203596,0.000237115249649012,0.000654617031664163,0.000136936288626219
"89",89,0.209708652450304,0.0307452610748539,0.207863664747928,0.079969311905711,0.190094736255056,0.0538289114013055,0.204751562169567,0.0396936828461591,0.34302559285896,0.0818319109276287,0.0102271619221291,0.00148473670167691,0.0104855307515147,0.00385318535579538,0.00902798409216108,0.00261367059737321,0.0078587706610055,0.00143719343825459,0.0139871964538983,0.00306934088623631,0.0593140815077091,0.00834279170246734,0.0915534995980251,0.0299709781630489,0.0765646958899968,0.0184112328506285,0.0778445588464186,0.0140372846442928,0.0874109133713248,0.0225777867206574,0.0633227105174722,0.00896799759625514,0.0759722563791775,0.0250354056822715,0.0854214166378812,0.0188063902836637,0.108085715539312,0.0189991072608871,0.0770992641251855,0.0223352059754819,0.000819171294730828,0.000138423969829806,0.000346635915818298,0.000125738089663981,0.000630188014914072,0.00015026672406508,0.000659677095838269,0.000117254114758025,0.000394610733688464,8.32570537073839e-05,0.297658107942502,0.0434149908661543,0.188419977042547,0.0729523586317827,0.208766671813446,0.0622587726336199,0.215748772013001,0.0427340519809038,0.335978403876727,0.0788959797316064,0.00998757853269833,0.00142858516409656,0.0148449179890411,0.00552604167664375,0.0132928340017964,0.00393937254838655,0.00735883583852632,0.00134885270628995,0.0124654316821071,0.00276733142822274,0.0480474714893115,0.00667647489750157,0.0935456165748587,0.0309032009245364,0.0627856533676546,0.0153864064504184,0.0611866604758618,0.0110158906908962,0.0669400632555501,0.017247709756925,0.0796956817618252,0.0112027330581481,0.13797662269879,0.0451010291383055,0.114821052886487,0.0249061942722044,0.173432945982212,0.0299777294188492,0.0998400777654215,0.0286075991192889,0.000991196468703393,0.000165225959280169,0.00138989252708543,0.000462123783917396,0.00104119941020257,0.000258105060258744,0.00138839975167645,0.000242707365713069,0.000641995002200916,0.000134092274963774
"90",90,0.213432310321542,0.0311457717050339,0.209371047556047,0.080450110899137,0.191430518485472,0.0542292416823254,0.205996583992893,0.0399312852878137,0.34383362766674,0.0820511557063264,0.0100531080597849,0.0014503022792176,0.010419663312545,0.00382983976724998,0.00903207273994906,0.00261480542039123,0.00786875213986814,0.00143536246911347,0.0153463301753345,0.00334874367643066,0.0588581079452206,0.00827309159627767,0.0909970966934059,0.0298250650828533,0.0756037412473795,0.018195518924803,0.0775710691950844,0.0139609889103756,0.0871062404453127,0.0224915020119967,0.065995724779207,0.00934357537660179,0.0788061631514027,0.0259782398766559,0.0879233529918804,0.0193546930479638,0.111667183855324,0.0196183871838953,0.0793396132286483,0.0230874457111091,0.000805966253854015,0.000137514677983178,0.000354148042181531,0.000128256677013887,0.000638738590873528,0.00015251943811462,0.000664556958146107,0.000117369252127223,0.000393734470777255,8.27779697027934e-05,0.307557483851062,0.0449296711282027,0.189506908082409,0.0733090492183396,0.208222286656731,0.0621330702845134,0.214824180184563,0.0424116899688695,0.336852725386125,0.0790475050151592,0.00988132831755149,0.00140935547205492,0.0153034310832607,0.00567990813625709,0.0131709774346923,0.00388962444269479,0.00738776680341479,0.00135063097729931,0.012593310318842,0.00279495467545654,0.0483500278103254,0.00672967126036335,0.0940427066270802,0.0311137233619411,0.0622843863052513,0.0152763250828836,0.0608253632113241,0.0109382487597698,0.0691327281166856,0.0178088594706298,0.0827358340702963,0.0116768635269854,0.141179534013065,0.0460855915280463,0.116301554990433,0.0252033737574427,0.182637515400791,0.0315069252512263,0.104070572696362,0.0299081690661216,0.00099804341833652,0.000165915178566097,0.00140251241670222,0.000465601214477735,0.00103627222138466,0.000257229071663724,0.00141518162492494,0.000248944271527296,0.000632338177108335,0.000132303071312888
"91",91,0.217498474309848,0.0319042730244107,0.210966142607848,0.0812010076564096,0.194332009320857,0.055078149242782,0.207324641741833,0.0400669506673934,0.342202604634147,0.0818780749629951,0.00992816434789366,0.00143422715950292,0.0105513171459215,0.00388905432574106,0.0092348904826701,0.00269110709294415,0.0079766361075183,0.00145106929464733,0.0165586627759184,0.00365312334489194,0.0585493660021688,0.00823594397684488,0.0899441859434081,0.0294489021780602,0.0747386326451151,0.0179667699931418,0.0772668560463424,0.0139277574139676,0.0874509054442064,0.0226557001930085,0.0686502148366842,0.00978722587204701,0.0820659368673765,0.0270174857339087,0.0916453909620343,0.0202683030410276,0.116124701245229,0.0204177194355697,0.0828407680078083,0.0241766176072449,0.000793373176860861,0.000134338756881784,0.000360537355159932,0.000131182206293333,0.000636183563108047,0.000152605377967867,0.000678837736029008,0.000119525949313567,0.000389800965649422,8.23572340200862e-05,0.315516759153119,0.0460481961516955,0.190975137302195,0.0740658953196469,0.206881529899607,0.0617088075780872,0.213253915659459,0.0421406165666157,0.33865284935112,0.0796094193750364,0.0098245812633862,0.0014030830369149,0.0156472321045234,0.00581470839732227,0.0135193159746318,0.00396074619457566,0.0074775690752552,0.00136453639331726,0.0129193201454263,0.00286859798942104,0.0486730080102779,0.00677269033133389,0.0944441823933244,0.0312465052170657,0.0611403622779238,0.0149787668892245,0.0604833571190375,0.0108640415127369,0.070338541922705,0.0181819000202478,0.0857972860431571,0.0121128918338299,0.144529790441373,0.0471825630846203,0.11897484980021,0.0258197078217065,0.19205222970088,0.0331759556812907,0.108672821835277,0.0312122427516055,0.0010051094831657,0.000166455892044742,0.00143333222279144,0.00047517480082939,0.00101925898699769,0.000252928255552511,0.00143833571449806,0.000253885009776836,0.00063447310064989,0.00013295402917112
"92",92,0.220579741778583,0.0323987513571939,0.212132286740995,0.0815666781706508,0.196209471680756,0.0555198545737089,0.208137505759368,0.0403440096722725,0.339580389267768,0.0811515813456746,0.00973835916305989,0.0014043871945999,0.0108160932335475,0.00397509123690921,0.00961325666785447,0.00280089147107451,0.00824047942736671,0.00149884658970331,0.0175242076776439,0.00390746191638333,0.0582852308559768,0.00816556990872,0.0891423833831387,0.0292206736297412,0.0746032074321047,0.0179066871773315,0.076763295018064,0.0138443854644087,0.0879300896890247,0.0227663067163615,0.0713200872030327,0.0101535292852915,0.0851704161548213,0.0280408440556961,0.0955172854721685,0.0210209565023915,0.121803665061871,0.0214280144178664,0.0866131262386221,0.0253641338697272,0.000789985269116951,0.00013373945200412,0.000363886892626197,0.000131791517648215,0.000638449312589629,0.000153575905521784,0.000684289559174718,0.000121028524479203,0.000390659165482162,8.23236965504656e-05,0.320768103835789,0.0471821778032794,0.190780350304982,0.0739109627163032,0.205086877826499,0.0611726545957388,0.211712124992478,0.04190078944234,0.340055182111956,0.0801728261383744,0.00983978765443987,0.00140002771308614,0.0157134034063881,0.00583964760985509,0.0145087062879635,0.0042332035860548,0.00765192211680414,0.0013995934560266,0.0132222626554927,0.00293937752079374,0.0490289459157215,0.00681306994628883,0.0945499035854019,0.0312887040085563,0.0600079372500417,0.0146996120471994,0.0601377600969879,0.0108294250645327,0.0699624557439323,0.0181002279812558,0.0886160204206854,0.0125348655160419,0.149043118164501,0.0485532923640701,0.122667729170233,0.0265807354758427,0.200552139869928,0.0346198391521651,0.112979509411778,0.0325230523476727,0.00101676750389631,0.000167590576472647,0.00145773133229672,0.000482750711938537,0.00102808360770896,0.000255180313391468,0.00146537123892397,0.000257137459859345,0.000657601489267677,0.000137308416752396
"93",93,0.221204221592908,0.0323470741823412,0.213279353808449,0.0821464045244057,0.1961502645433,0.0554677198857776,0.208151000522783,0.0402931480409507,0.33674861916469,0.0803661429974914,0.00944354642454857,0.00135783095406982,0.0110753761452242,0.00407498426752195,0.00997090591569323,0.00288887866750892,0.00847434274739535,0.0015322887093739,0.0179694370081496,0.00393017546178897,0.0576900253866945,0.008073827722618,0.0890534673751091,0.0291704025979872,0.0751271739801792,0.0180089903537493,0.0759891957881844,0.0137291989261756,0.0876647156520055,0.0227622657815314,0.073940551382563,0.01059314455462,0.0887444491372363,0.0292104220388126,0.0982541196554244,0.0217061030826835,0.127379511016513,0.0224390170879147,0.0897438982967511,0.0262808558531263,0.000800801385318198,0.000134587181156321,0.000359488263079616,0.000130614766129278,0.000656941260370238,0.000158347946583012,0.000694003902704707,0.000122208596295767,0.000395208030464098,8.33506525996062e-05,0.321260256114013,0.0470138618257092,0.189328819338403,0.0734367643678275,0.203925097670528,0.0608193574123044,0.210574531660023,0.0416914636937202,0.338572280497758,0.0799102423336384,0.00995350988764784,0.00142432732037565,0.0157000410938545,0.00583643848792284,0.0155230186138271,0.00452073354207286,0.00780798897994822,0.00142818713380747,0.0133276816577584,0.00296008826978544,0.0493592321914954,0.00688207100622233,0.0949884269057152,0.0314217668318356,0.0600241189391428,0.0147066866334961,0.0596530802548079,0.0107470999647462,0.0690334494694472,0.0178327588433126,0.092168099505939,0.0130778585350325,0.15554045085741,0.0506631597492847,0.127146100722359,0.0275683331577593,0.207874061076545,0.0359859746431635,0.116742110152741,0.0335804001109554,0.00101793803725707,0.00016794360085629,0.00146747696063649,0.000485829443981397,0.00107813765294942,0.000268242602237997,0.00150496790629359,0.000265029859627573,0.000683755147594155,0.000142949321143721
"94",94,0.219906662095717,0.0321946538714422,0.213218003381707,0.0821111561040142,0.195792636161713,0.0553884280909689,0.207976681038641,0.0403487379793848,0.334583714502711,0.0799774513323996,0.00920133537571901,0.00132017310677034,0.011318774818104,0.00417520607740192,0.0101303425184294,0.00293859305254504,0.00865992377822366,0.00157163210876739,0.0184333295586808,0.00412032739771787,0.0573296356478488,0.00801667898460907,0.0894269652775279,0.0293093448521685,0.0757417592384917,0.018155035918256,0.0753210192652946,0.013541230064501,0.0871476340907727,0.0226277654529198,0.0763325526986221,0.0109169907338155,0.0931089704872416,0.0305979292835114,0.100111345352654,0.0220094028420091,0.13223647602531,0.0232721174866445,0.0928098757091813,0.0271833909290052,0.00081567310753119,0.000137713825378252,0.000354810083407466,0.000128618368192197,0.000679774558126626,0.000164790392785121,0.000700452618249634,0.000123423119921191,0.000393959001775551,8.27205622321219e-05,0.314370750694507,0.0459763035413368,0.187371885341092,0.072608115825942,0.20511717982065,0.0612595710652345,0.210459562929025,0.0415212023918295,0.336847321064608,0.0791718377758394,0.0101955059667251,0.00147386423761587,0.0156049145585284,0.00580320091079581,0.0160221030233757,0.00468079661162679,0.00789010060982955,0.00143987723100563,0.0131807812873741,0.00292533307719556,0.049713969310028,0.00690261518350533,0.0957700942753444,0.0316709041759321,0.0606001174798837,0.0148008190061513,0.0597857100881151,0.0107642979972675,0.0684342787949407,0.017673204003424,0.0960884088155235,0.0136707277021345,0.163480601469399,0.0532731676329782,0.131502359928167,0.0285133586393432,0.213988671847484,0.037007777635232,0.120740162261032,0.0347447851896642,0.00101116980224769,0.000167082483057245,0.00146693365489639,0.000486227560844759,0.00114153704334032,0.000285273952624052,0.00154122051368174,0.000270773245231096,0.000685265400142473,0.000143857033302107
"95",95,0.217005247296187,0.0316595154723635,0.21168573411865,0.081583970681633,0.196306499809447,0.0554816242217142,0.208004148335279,0.0403274229740032,0.335687884416907,0.080088965663215,0.00904115670732144,0.001288202996091,0.0115583111090511,0.00427156389812021,0.0101582998391111,0.0029318017362077,0.00870574957060204,0.001579745920025,0.0192022792713761,0.00421320794463406,0.0580119501847451,0.00814624857850574,0.090013297520741,0.0295006540907879,0.0765232911839015,0.0183554528244847,0.0749200895000031,0.0135206548738894,0.0866200179704332,0.0225136376425839,0.0789466683408732,0.0113503993424632,0.0974130924383317,0.0319717209859335,0.101437857774516,0.0222775340173229,0.136762333195817,0.0241381736218688,0.0946984312655329,0.0277466937672603,0.0008176653497212,0.000136794573234841,0.000357132153648745,0.000129627838651732,0.000687067862742121,0.000166243882429263,0.00069766329361334,0.0001225067748115,0.000392647084028308,8.30689736436472e-05,0.30264104733661,0.044221528798022,0.186051210588505,0.0721056035943017,0.206760625207086,0.0615768748450343,0.211396903717443,0.0417666245961799,0.336118374293846,0.0789540788036808,0.010399596832285,0.00150891581169599,0.0154984308941371,0.0057683112325647,0.0161929130651337,0.00473477653249262,0.00783715078194771,0.00143152264255927,0.0127843481536371,0.00284139626333686,0.0503617321152223,0.00695799030583181,0.0967044469332939,0.0320006397521661,0.0613294790748233,0.0149923564407877,0.0604638535334946,0.010907252232245,0.0683774503762523,0.0176447295332545,0.099568939314934,0.0141376311315043,0.171965273900902,0.055935377115262,0.134752595405245,0.0291749024521616,0.219563474256089,0.0380642896344842,0.12439381846523,0.035912606587862,0.00100774662172902,0.000165349302775664,0.00146229159998109,0.000484979630580962,0.00120082282907665,0.000301078062711599,0.00160804474367784,0.000282600331545463,0.000670512995618835,0.000140516330489576
"96",96,0.213552697016957,0.0310772666093941,0.209625234691594,0.080746784548774,0.196392153716249,0.0554827155567356,0.207437302893872,0.0401540505147231,0.339566682888822,0.0811037420665753,0.00889101453559723,0.00127324787441495,0.0119885252347973,0.00443428868301559,0.0102075610057014,0.00295296780980516,0.0085873304210849,0.00154999954747337,0.0203376568245251,0.0044687520363951,0.0591367202814125,0.00828299457995538,0.0905018405985385,0.0296853744554953,0.0778722021391377,0.0187148392335197,0.0750480195683767,0.0135474704367955,0.0860106180948919,0.0222646484557751,0.0817696908863661,0.011801038994535,0.101962645622617,0.0334969306752745,0.102443393789155,0.0224965216137576,0.141399171884269,0.0249731677067275,0.0950475015040958,0.0278840954845998,0.000818807990772848,0.000135644883924176,0.000362273286996734,0.000131985857485067,0.000669470049331049,0.000162302136625545,0.000717411385061951,0.000125455348483423,0.000396713581201969,8.36375868697175e-05,0.289172229468244,0.0422642546502448,0.185126020756798,0.0717889339685791,0.206533062782873,0.0616083820106743,0.213299634964464,0.0420870641963694,0.335176043440971,0.0786230941151168,0.010451887788044,0.00152664946068437,0.0157481562608199,0.00586756360455913,0.0160535025549227,0.00468281594622563,0.00781345666857429,0.00142953314941291,0.012318108940827,0.00273904869436399,0.0511069860057944,0.00708483544377859,0.0970841032471655,0.0321183178489054,0.0629492133825778,0.0154002814865071,0.0613881950678913,0.0110947750278748,0.0691625414245317,0.0177863434290461,0.102383341361177,0.0145539759535196,0.179969504768486,0.0585481805527443,0.137712732111458,0.0297863400261734,0.225993932264853,0.0391177083182192,0.127340931963882,0.0368562824810647,0.00100540621931586,0.000165188193730148,0.00143612575199909,0.000475897877092888,0.0012316250291679,0.00030771929442163,0.0017099255913771,0.00030165106158112,0.000670398688963511,0.000140222955928473
"97",97,0.211067760594198,0.0307906549980362,0.209180740063527,0.0807135555808471,0.194696973895141,0.0549062245201539,0.207789788247127,0.0404082642353124,0.344083314927233,0.08235911153926,0.00886671310078009,0.00126363381273149,0.0125498289619702,0.00464170473362859,0.0104382757133841,0.00303667524372462,0.00852657241154807,0.00153749970908814,0.0217001310075912,0.00478795555382313,0.0600949855709119,0.00845907672130317,0.0910350408844062,0.0298812101196337,0.0793098422044047,0.0190302241753224,0.0748215948434597,0.0134851856607897,0.0861712571329845,0.0222793058726575,0.0845048198300598,0.0122515004969717,0.10655393277659,0.0350167165199961,0.103979660171508,0.0228928796581543,0.146140978286915,0.0258168187862827,0.0954407130941539,0.0279752341969233,0.000823597523707572,0.000137156792297457,0.000371568808122517,0.000134921246942229,0.000648070083824017,0.000157077574140231,0.000738695691656375,0.000130230922658332,0.000404337009145758,8.50065836330267e-05,0.277618164052932,0.0403184113716299,0.184714851980481,0.0716242156819885,0.204187674355392,0.0611075053886115,0.216076446086911,0.0427037149974061,0.334672885067961,0.078740109009581,0.0104233034439613,0.00152785566164616,0.0164179390346008,0.00611921582572468,0.0159171762511171,0.00464836482997523,0.0079616868164569,0.00145819060078063,0.0119305809523352,0.00265974488146886,0.0509016325745561,0.00707173029193525,0.0961684925970683,0.0318495076842932,0.0645640065721483,0.0158028450082069,0.0620357156702971,0.0112327561155044,0.0703073414343646,0.0181033908640559,0.104746330320253,0.0149561621960724,0.186945437009094,0.0607297010156509,0.141424807421694,0.0305939735810943,0.23350056444735,0.0404709103142029,0.130326141824876,0.0378616806835632,0.00100606702552952,0.000165446161421153,0.00140838064247562,0.000465957124661342,0.00122190133259595,0.00030537528692445,0.00180473527519742,0.000319070507197485,0.000694799250485008,0.000144655906977904
"98",98,0.210201906580774,0.0306245238549037,0.209100652237283,0.0806574080088952,0.192520465626755,0.0543999183539619,0.209504100728379,0.0406555190161835,0.346031125585282,0.0827966823793619,0.00891975480977551,0.00127156480910617,0.0129035283024323,0.00479112604196083,0.0108580634198621,0.00319155711307819,0.00852234850512391,0.0015321068460626,0.0217898847650797,0.00481851570907875,0.060670669534721,0.0085333456483063,0.0907938959363094,0.0297669865228804,0.0802247202023276,0.0192550437686423,0.0740952831675503,0.0133495990645441,0.0878426635914629,0.0226664812836397,0.0867162268383782,0.0125724000733607,0.110719461258191,0.0363669083617466,0.106466538792183,0.0233980785163192,0.151090602229404,0.0267777158893033,0.0973110221581531,0.0285980601743117,0.00083274683464299,0.000138248608139832,0.000380999934716839,0.000138543833382177,0.00062809284046108,0.00015130550477119,0.000741464839689829,0.000130203164351426,0.000413207975465379,8.64718523154777e-05,0.270682789684949,0.039214102387145,0.184951725127257,0.071749056142412,0.201247362375635,0.0601358943429896,0.220124939045655,0.0433970994005329,0.335961817884176,0.0787297089663285,0.0103021557000407,0.00149072784561309,0.0171934772485514,0.00642919968282724,0.0161107016297481,0.0046909121469342,0.00805172210929794,0.00147680162933604,0.0116129417718846,0.00258257722048886,0.0498967863000878,0.00689811500712487,0.0950748780145452,0.0314807944478704,0.0655756895630554,0.0160377392469479,0.0616851739823911,0.0111345588069813,0.070861366700578,0.0182665822119751,0.106823426053246,0.0152656234944731,0.193419448773036,0.0627388915126571,0.145751004948874,0.0315178189809918,0.241084473168321,0.0417451113502867,0.132933184670505,0.0386884579250754,0.00100998149395874,0.000165863137199608,0.00143078698637466,0.000473945288463732,0.00121987371026495,0.000305632194263527,0.00187664793990751,0.000332352599949234,0.000739972666797639,0.000154643150957168
